timestamp,ip_address,country,latitude,longitude,protocol,attack_type,login_attempts,session_duration,unique_ports,payload_size,cluster,attacker_profile,threat_score,mitre_id,mitre_technique,mitre_tactic,mitre_severity,hour,attack_speed,is_night_attacker,preferred_hour,retry_rate,is_persistent,gave_up_quickly,is_focused,is_scanner,is_slow_attacker,is_aggressive,stealth_score,behavior_persona
2024-01-12 10:33:12,141.127.233.54,Ukraine,45.3659,28.1631,SMTP,xss,181,49.47,11,2682,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,10,0.2718131868131868,False,10,3.586288884485833,True,False,False,True,False,True,25,Script Kiddie
2024-01-19 05:07:53,20.185.185.26,India,17.9388,74.0904,FTP,credential_stuffing,172,59.55,6,33635,1,Targeted Attacker,95,T1078,Valid Accounts,Defense Evasion,Critical,5,0.34421965317919073,True,5,2.8406275805119736,True,False,False,True,False,True,45,Script Kiddie
2024-01-27 10:03:06,206.173.80.110,Germany,50.7332,15.2244,SMTP,brute_force,45,104.96,19,23707,2,Casual Scanner,36,T1110,Brute Force,Credential Access,High,10,2.2817391304347825,False,10,0.42468856172140435,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-21 00:08:42,69.224.187.24,Russia,65.0365,109.2217,FTP,sql_injection,44,39.77,29,40850,2,Casual Scanner,35,T1190,Exploit Public-Facing Application,Initial Access,Critical,0,0.8837777777777779,True,0,1.0792249202845228,False,False,False,True,False,True,20,Script Kiddie
2024-01-23 14:53:24,29.33.178.186,USA,33.2285,-96.7104,SSH,port_scan,123,96.09,42,11030,0,Driven Explorer,71,T1046,Network Service Discovery,Discovery,Medium,14,0.7749193548387097,False,14,1.266865794623545,True,False,False,True,False,True,25,Script Kiddie
2024-01-06 19:43:28,8.220.175.226,Russia,60.6843,106.2263,DNS,credential_stuffing,157,45.88,23,40165,1,Targeted Attacker,93,T1078,Valid Accounts,Defense Evasion,Critical,19,0.29037974683544304,False,19,3.348976109215017,True,False,False,True,False,True,25,Script Kiddie
2024-01-02 06:26:28,181.222.173.135,UK,51.6847,0.768,DNS,credential_stuffing,17,31.76,21,910,2,Casual Scanner,16,T1078,Valid Accounts,Defense Evasion,Critical,6,1.7644444444444445,True,6,0.5189255189255189,False,False,False,True,False,False,20,Researcher/Scanner
2024-01-17 22:55:21,111.169.186.64,Iran,34.6656,50.9278,Telnet,sql_injection,134,82.74,40,6341,0,Driven Explorer,75,T1190,Exploit Public-Facing Application,Initial Access,Critical,22,0.6128888888888888,False,22,1.60019106759016,True,False,False,True,False,True,25,Script Kiddie
2024-01-20 20:35:57,218.120.218.127,South Korea,37.6708,126.6157,DNS,port_scan,14,1.89,11,33232,2,Casual Scanner,14,T1046,Network Service Discovery,Discovery,Medium,20,0.126,False,20,4.844290657439447,False,True,False,True,False,True,0,Script Kiddie
2024-01-17 11:17:03,210.60.20.118,Russia,64.0383,103.5251,Telnet,directory_traversal,58,66.28,25,26529,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,11,1.1233898305084746,False,11,0.8620689655172413,True,False,False,True,False,False,25,Script Kiddie
2024-01-21 11:31:47,143.140.0.212,Ukraine,44.2596,31.1502,SSH,directory_traversal,5,12.77,27,2448,2,Casual Scanner,8,T1083,File and Directory Discovery,Discovery,Medium,11,2.1283333333333334,False,11,0.36310820624546114,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-15 15:41:42,217.116.84.144,Iran,33.8033,57.5891,DNS,directory_traversal,88,43.92,4,14709,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,15,0.4934831460674157,False,15,1.9590382902938557,True,False,True,False,False,True,50,Script Kiddie
2024-01-25 18:07:06,213.162.246.205,Iran,32.1592,55.2597,FTP,directory_traversal,169,27.0,22,23374,1,Targeted Attacker,95,T1083,File and Directory Discovery,Discovery,High,18,0.1588235294117647,False,18,6.035714285714286,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 21:31:08,66.156.50.49,Romania,44.6821,21.03,SSH,xss,184,89.23,27,7109,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,21,0.48232432432432437,False,21,2.0392330710406736,True,False,False,True,False,True,25,Script Kiddie
2024-01-14 18:06:48,32.197.228.116,Germany,50.7362,13.2657,Telnet,credential_stuffing,12,111.23,44,38688,2,Casual Scanner,13,T1078,Valid Accounts,Defense Evasion,Critical,18,8.556153846153846,False,18,0.10692328254477412,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-02 14:33:47,237.130.199.236,Iran,36.9898,50.0344,HTTP,credential_stuffing,142,112.27,38,31749,1,Targeted Attacker,91,T1078,Valid Accounts,Defense Evasion,Critical,14,0.7851048951048951,False,14,1.2536417409728966,True,False,False,True,False,True,25,Script Kiddie
2024-01-20 06:42:38,251.155.234.178,Iran,29.1644,56.8404,DNS,port_scan,83,60.74,25,27537,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,6,0.7230952380952381,True,6,1.3443472627146096,True,False,False,True,False,True,45,Script Kiddie
2024-01-05 10:51:08,77.215.179.141,Brazil,-15.2563,-53.4967,DNS,sql_injection,106,72.5,48,33673,1,Targeted Attacker,85,T1190,Exploit Public-Facing Application,Initial Access,Critical,10,0.677570093457944,False,10,1.4421768707482994,True,False,False,True,False,True,25,Script Kiddie
2024-01-23 09:13:39,252.181.166.250,France,48.5958,2.7495,HTTP,directory_traversal,75,82.55,44,8794,0,Driven Explorer,57,T1083,File and Directory Discovery,Discovery,Medium,9,1.0861842105263158,False,9,0.8976660682226212,True,False,False,True,False,False,25,Script Kiddie
2024-01-16 06:22:35,107.172.191.229,Romania,47.8863,23.1906,DNS,directory_traversal,150,68.69,43,46638,1,Targeted Attacker,92,T1083,File and Directory Discovery,Discovery,High,6,0.4549006622516556,True,6,2.1523891519586744,True,False,False,True,False,True,45,Script Kiddie
2024-01-13 00:06:01,69.192.201.42,Brazil,-10.4602,-52.7014,FTP,credential_stuffing,38,6.84,4,13200,2,Casual Scanner,31,T1078,Valid Accounts,Defense Evasion,Critical,0,0.1753846153846154,True,0,4.846938775510204,False,True,True,False,False,True,45,Opportunist
2024-01-18 19:13:48,158.222.172.190,Brazil,-17.7707,-56.305,RDP,port_scan,9,43.36,29,6816,2,Casual Scanner,11,T1046,Network Service Discovery,Discovery,Medium,19,4.336,False,19,0.20288548241659152,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-23 15:50:51,100.106.244.202,France,47.6988,1.1026,SMTP,sql_injection,74,83.31,4,25107,2,Casual Scanner,40,T1190,Exploit Public-Facing Application,Initial Access,Critical,15,1.1108,False,15,0.8777132012809868,True,False,True,False,False,False,50,Script Kiddie
2024-01-28 09:55:49,182.165.94.194,Romania,41.4812,27.4035,RDP,directory_traversal,114,99.68,41,46278,1,Targeted Attacker,87,T1083,File and Directory Discovery,Discovery,High,9,0.8667826086956523,False,9,1.132300357568534,True,False,False,True,False,True,25,Script Kiddie
2024-01-06 22:18:28,132.30.96.11,France,47.2615,4.9752,Telnet,sql_injection,175,9.4,12,48274,1,Targeted Attacker,96,T1190,Exploit Public-Facing Application,Initial Access,Critical,22,0.05340909090909091,False,22,16.826923076923077,True,True,False,True,False,True,25,Script Kiddie
2024-01-15 20:00:21,238.82.152.14,Romania,43.5856,21.5761,DNS,credential_stuffing,182,112.53,3,10173,0,Driven Explorer,80,T1078,Valid Accounts,Defense Evasion,Critical,20,0.6149180327868853,False,20,1.6031005020699374,True,False,True,False,False,True,50,Script Kiddie
2024-01-03 19:35:22,134.17.201.130,Iran,35.8593,51.6995,HTTP,xss,182,38.48,15,12150,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,19,0.21027322404371582,False,19,4.609929078014185,True,False,False,True,False,True,25,Script Kiddie
2024-01-11 09:13:42,159.135.121.144,Romania,46.3136,20.8863,DNS,credential_stuffing,85,43.62,14,49426,1,Targeted Attacker,82,T1078,Valid Accounts,Defense Evasion,Critical,9,0.5072093023255814,False,9,1.9049753473778577,True,False,False,True,False,True,25,Script Kiddie
2024-01-30 09:41:39,227.82.97.235,China,32.0089,102.6555,DNS,brute_force,160,29.64,3,44831,1,Targeted Attacker,94,T1110,Brute Force,Credential Access,Critical,9,0.18409937888198757,False,9,5.221932114882507,True,False,True,False,False,True,50,Script Kiddie
2024-01-25 01:33:52,125.11.75.230,Netherlands,49.6985,7.5311,SMTP,port_scan,96,61.96,33,29300,1,Targeted Attacker,84,T1046,Network Service Discovery,Discovery,High,1,0.6387628865979381,True,1,1.5247776365946633,True,False,False,True,False,True,45,Script Kiddie
2024-01-18 08:49:34,162.198.54.222,India,20.7326,83.445,SMTP,xss,2,75.42,14,44031,2,Casual Scanner,6,T1189,Drive-by Compromise,Initial Access,High,8,25.14,False,8,0.02617115938236064,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-14 17:47:49,176.39.6.118,Canada,52.1697,-105.9693,SMTP,sql_injection,166,98.1,5,49048,1,Targeted Attacker,94,T1190,Exploit Public-Facing Application,Initial Access,Critical,17,0.5874251497005988,False,17,1.6750756811301717,True,False,True,False,False,True,50,Script Kiddie
2024-01-19 19:35:04,116.161.103.111,China,31.7369,99.7381,FTP,brute_force,59,109.36,27,25530,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,19,1.8226666666666667,False,19,0.5346139905762958,True,False,False,True,False,False,25,Script Kiddie
2024-01-25 17:39:04,92.237.128.28,Netherlands,53.8656,5.6396,FTP,credential_stuffing,191,70.48,45,4857,0,Driven Explorer,80,T1078,Valid Accounts,Defense Evasion,Critical,17,0.3670833333333334,False,17,2.672076105204253,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 21:24:25,57.34.191.101,Brazil,-13.1693,-54.1101,DNS,directory_traversal,170,4.18,11,35061,1,Targeted Attacker,95,T1083,File and Directory Discovery,Discovery,High,21,0.024444444444444442,False,21,32.81853281853282,True,True,False,True,False,True,25,Script Kiddie
2024-01-28 17:58:50,224.142.36.32,Brazil,-9.6337,-55.4845,SSH,brute_force,187,77.93,1,36375,1,Targeted Attacker,98,T1110,Brute Force,Credential Access,Critical,17,0.4145212765957447,False,17,2.3691878880020267,True,False,True,False,False,True,50,Script Kiddie
2024-01-24 22:19:13,106.231.165.218,Iran,33.3944,54.0595,RDP,port_scan,190,108.47,23,13976,0,Driven Explorer,80,T1046,Network Service Discovery,Discovery,Medium,22,0.5679057591623037,False,22,1.7356353338814288,True,False,False,True,False,True,25,Script Kiddie
2024-01-22 10:07:11,119.165.140.19,USA,33.9301,-94.5441,FTP,credential_stuffing,146,102.34,49,36069,1,Targeted Attacker,91,T1078,Valid Accounts,Defense Evasion,Critical,10,0.6961904761904762,False,10,1.4128120766402168,True,False,False,True,False,True,25,Script Kiddie
2024-01-05 16:21:22,159.17.230.50,Russia,59.0309,102.293,FTP,xss,172,78.83,7,18786,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,16,0.45566473988439304,False,16,2.1545784792684457,True,False,False,True,False,True,25,Script Kiddie
2024-01-19 17:09:36,2.80.63.202,Ukraine,46.6629,32.7598,HTTP,credential_stuffing,94,97.02,28,11151,0,Driven Explorer,63,T1078,Valid Accounts,Defense Evasion,Critical,17,1.0212631578947369,False,17,0.9589879616404816,True,False,False,True,False,False,25,Script Kiddie
2024-01-11 12:43:46,125.141.27.45,France,47.636,-0.0195,SMTP,directory_traversal,123,55.81,23,20119,0,Driven Explorer,71,T1083,File and Directory Discovery,Discovery,Medium,12,0.4500806451612903,False,12,2.165111776095758,True,False,False,True,False,True,25,Script Kiddie
2024-01-09 07:34:12,20.228.4.218,Russia,64.9419,108.9059,RDP,credential_stuffing,188,106.42,5,47772,1,Targeted Attacker,98,T1078,Valid Accounts,Defense Evasion,Critical,7,0.563068783068783,False,7,1.7501396388009682,True,False,True,False,False,True,50,Script Kiddie
2024-01-02 18:13:58,168.198.38.94,China,38.9881,104.9844,Telnet,port_scan,142,31.64,35,31039,1,Targeted Attacker,91,T1046,Network Service Discovery,Discovery,High,18,0.22125874125874126,False,18,4.3504901960784315,True,False,False,True,False,True,25,Script Kiddie
2024-01-17 10:29:32,170.61.217.247,UK,58.0995,-1.1037,DNS,directory_traversal,24,47.92,33,794,0,Driven Explorer,42,T1083,File and Directory Discovery,Discovery,Medium,10,1.9168,False,10,0.49059689288634506,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-19 13:11:36,188.123.240.92,South Korea,32.5662,127.9083,SSH,port_scan,169,104.73,10,48329,1,Targeted Attacker,95,T1046,Network Service Discovery,Discovery,High,13,0.6160588235294118,False,13,1.598411047006526,True,False,False,True,False,True,25,Script Kiddie
2024-01-07 12:02:42,121.234.116.226,Japan,36.0812,133.8815,SSH,brute_force,133,108.97,24,25534,0,Driven Explorer,74,T1110,Brute Force,Credential Access,High,12,0.8132089552238806,False,12,1.20942075111394,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 15:53:17,45.96.167.97,South Korea,34.1485,129.8043,FTP,directory_traversal,190,31.97,35,37466,1,Targeted Attacker,98,T1083,File and Directory Discovery,Discovery,High,15,0.16738219895287956,False,15,5.7628146800121325,True,False,False,True,False,True,25,Script Kiddie
2024-01-17 10:58:14,203.123.227.155,South Korea,39.8901,123.5453,SSH,directory_traversal,104,42.67,23,32006,1,Targeted Attacker,85,T1083,File and Directory Discovery,Discovery,High,10,0.4063809523809524,False,10,2.381497595603389,True,False,False,True,False,True,25,Script Kiddie
2024-01-07 05:41:17,184.209.30.170,UK,51.7678,-6.7799,HTTP,xss,39,22.84,24,39554,2,Casual Scanner,32,T1189,Drive-by Compromise,Initial Access,High,5,0.571,True,5,1.6359060402684564,False,False,False,True,False,True,20,Script Kiddie
2024-01-19 17:30:13,63.11.32.147,Japan,34.507,134.3863,RDP,port_scan,42,77.85,27,1571,0,Driven Explorer,47,T1046,Network Service Discovery,Discovery,Medium,17,1.8104651162790697,False,17,0.5326569435637286,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-09 15:03:10,249.144.163.5,USA,38.3856,-100.321,SMTP,credential_stuffing,47,62.24,26,39379,2,Casual Scanner,37,T1078,Valid Accounts,Defense Evasion,Critical,15,1.2966666666666666,False,15,0.7432005060088551,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-28 09:38:30,37.203.149.211,South Korea,39.1208,132.2394,DNS,port_scan,124,20.88,27,39476,1,Targeted Attacker,88,T1046,Network Service Discovery,Discovery,High,9,0.16704,False,9,5.6672760511883,True,False,False,True,False,True,25,Script Kiddie
2024-01-15 18:21:59,99.33.27.5,Iran,34.0244,51.3332,HTTP,directory_traversal,153,71.08,15,24886,1,Targeted Attacker,92,T1083,File and Directory Discovery,Discovery,High,18,0.46155844155844156,False,18,2.1226415094339623,True,False,False,True,False,True,25,Script Kiddie
2024-01-06 19:38:06,225.200.136.129,Canada,60.2238,-104.5031,DNS,brute_force,122,108.24,39,2658,0,Driven Explorer,71,T1110,Brute Force,Credential Access,High,19,0.88,False,19,1.1168070303917979,True,False,False,True,False,True,25,Script Kiddie
2024-01-29 16:52:00,108.94.223.12,Russia,61.3464,101.6221,SMTP,directory_traversal,199,81.59,28,34312,1,Targeted Attacker,99,T1083,File and Directory Discovery,Discovery,High,16,0.40795000000000003,False,16,2.409492674657949,True,False,False,True,False,True,25,Script Kiddie
2024-01-19 19:24:22,26.108.34.66,Netherlands,49.4275,8.3143,Telnet,port_scan,190,108.99,45,37856,1,Targeted Attacker,98,T1046,Network Service Discovery,Discovery,High,19,0.5706282722513089,False,19,1.7274297663423948,True,False,False,True,False,True,25,Script Kiddie
2024-01-07 20:26:16,134.30.133.2,UK,58.9686,-5.6033,Telnet,credential_stuffing,2,85.24,1,37978,2,Casual Scanner,6,T1078,Valid Accounts,Defense Evasion,Critical,20,28.41333333333333,False,20,0.02319109461966605,False,False,True,False,True,False,55,Script Kiddie
2024-01-21 12:09:27,145.93.156.71,Germany,53.0434,8.6105,SMTP,xss,150,30.81,35,27858,1,Targeted Attacker,92,T1189,Drive-by Compromise,Initial Access,Critical,12,0.20403973509933773,False,12,4.715498270983968,True,False,False,True,False,True,25,Script Kiddie
2024-01-18 15:11:23,89.198.180.102,Japan,33.2417,138.7739,SMTP,port_scan,143,58.31,20,37956,1,Targeted Attacker,91,T1046,Network Service Discovery,Discovery,High,15,0.40493055555555557,False,15,2.4110605294216825,True,False,False,True,False,True,25,Script Kiddie
2024-01-06 09:50:44,206.140.157.179,Canada,59.7687,-110.1559,SMTP,credential_stuffing,26,26.13,26,22279,2,Casual Scanner,23,T1078,Valid Accounts,Defense Evasion,Critical,9,0.9677777777777777,False,9,0.9583486914854406,False,False,False,True,False,True,0,Script Kiddie
2024-01-05 00:05:52,17.67.56.95,China,32.4691,108.8411,SSH,directory_traversal,121,111.14,28,5876,0,Driven Explorer,71,T1083,File and Directory Discovery,Discovery,Medium,0,0.9109836065573771,True,0,1.079008382379169,True,False,False,True,False,True,45,Script Kiddie
2024-01-10 12:41:33,164.126.112.3,China,38.1066,108.5022,HTTP,credential_stuffing,183,115.64,4,11586,0,Driven Explorer,80,T1078,Valid Accounts,Defense Evasion,Critical,12,0.6284782608695653,False,12,1.5689300411522633,True,False,True,False,False,True,50,Script Kiddie
2024-01-17 01:38:32,10.92.61.168,UK,58.4172,-5.5759,SSH,port_scan,179,28.18,11,44272,1,Targeted Attacker,96,T1046,Network Service Discovery,Discovery,High,1,0.15655555555555556,True,1,6.134338588074024,True,False,False,True,False,True,45,Script Kiddie
2024-01-19 11:25:25,18.235.23.141,Russia,66.4922,108.1155,FTP,credential_stuffing,52,62.37,48,46212,1,Targeted Attacker,77,T1078,Valid Accounts,Defense Evasion,Critical,11,1.1767924528301887,False,11,0.8205775603597917,True,False,False,True,False,False,25,Script Kiddie
2024-01-08 11:52:17,148.1.66.45,Canada,56.7215,-105.5175,Telnet,directory_traversal,156,115.59,30,26573,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,11,0.7362420382165605,False,11,1.3380221288275151,True,False,False,True,False,True,25,Script Kiddie
2024-01-17 11:07:51,178.113.247.97,Russia,62.1103,105.3505,RDP,xss,66,105.2,37,16493,0,Driven Explorer,54,T1189,Drive-by Compromise,Initial Access,High,11,1.5701492537313433,False,11,0.6214689265536723,True,False,False,True,False,False,25,Script Kiddie
2024-01-29 19:43:29,67.17.97.163,Japan,33.6375,136.6495,DNS,port_scan,151,103.51,31,7719,0,Driven Explorer,80,T1046,Network Service Discovery,Discovery,Medium,19,0.6809868421052632,False,19,1.4448378145631997,True,False,False,True,False,True,25,Script Kiddie
2024-01-18 13:22:33,74.23.102.173,South Korea,37.9196,130.7685,SMTP,sql_injection,3,84.25,17,16369,2,Casual Scanner,7,T1190,Exploit Public-Facing Application,Initial Access,Critical,13,21.0625,False,13,0.03519061583577713,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-19 11:13:57,239.232.48.128,Russia,62.0695,102.1037,SMTP,port_scan,69,22.34,48,44868,1,Targeted Attacker,80,T1046,Network Service Discovery,Discovery,High,11,0.3191428571428571,False,11,2.956298200514139,True,False,False,True,False,True,25,Script Kiddie
2024-01-08 09:12:53,31.235.20.174,Germany,53.52,14.1789,SMTP,xss,159,43.05,50,7091,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,9,0.2690625,False,9,3.609534619750284,True,False,False,True,False,True,25,Script Kiddie
2024-01-12 22:54:30,126.46.252.196,Iran,27.4941,57.2589,RDP,sql_injection,159,38.19,37,18104,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,22,0.2386875,False,22,4.05715743812197,True,False,False,True,False,True,25,Script Kiddie
2024-01-16 03:51:27,221.175.198.45,Netherlands,49.3535,6.058,Telnet,brute_force,139,4.39,23,25902,1,Targeted Attacker,90,T1110,Brute Force,Credential Access,Critical,3,0.031357142857142854,True,3,25.78849721706865,True,True,False,True,False,True,45,Script Kiddie
2024-01-13 00:43:13,221.66.47.141,France,46.4097,0.3702,FTP,port_scan,149,12.54,24,40259,1,Targeted Attacker,92,T1046,Network Service Discovery,Discovery,High,0,0.0836,True,0,11.00443131462334,True,False,False,True,False,True,45,Script Kiddie
2024-01-07 12:31:27,219.102.71.116,Brazil,-14.5215,-50.7945,HTTP,directory_traversal,108,84.24,24,24025,0,Driven Explorer,67,T1083,File and Directory Discovery,Discovery,Medium,12,0.7728440366972477,False,12,1.267010793054904,True,False,False,True,False,True,25,Script Kiddie
2024-01-26 19:46:17,38.204.245.190,USA,41.8829,-93.8528,HTTP,xss,61,66.86,25,12949,2,Casual Scanner,40,T1189,Drive-by Compromise,Initial Access,High,19,1.0783870967741935,False,19,0.8989095195991748,True,False,False,True,False,False,25,Script Kiddie
2024-01-21 07:57:54,77.64.143.220,Japan,31.3022,137.4681,RDP,brute_force,133,64.31,21,31991,1,Targeted Attacker,89,T1110,Brute Force,Credential Access,Critical,7,0.47992537313432837,False,7,2.0364415862808145,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 09:16:30,67.92.92.144,Netherlands,48.1223,1.9247,RDP,sql_injection,162,12.01,48,22032,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,9,0.07368098159509202,False,9,12.45196003074558,True,False,False,True,False,True,25,Script Kiddie
2024-01-19 20:38:12,251.199.72.91,India,15.7921,75.1753,FTP,credential_stuffing,148,78.16,35,11538,0,Driven Explorer,79,T1078,Valid Accounts,Defense Evasion,Critical,20,0.5245637583892617,False,20,1.8696311268317334,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 20:24:39,164.206.237.87,Romania,45.8181,27.3321,Telnet,credential_stuffing,119,75.99,10,11082,0,Driven Explorer,70,T1078,Valid Accounts,Defense Evasion,Critical,20,0.63325,False,20,1.5456552799064815,True,False,False,True,False,True,25,Script Kiddie
2024-01-08 04:10:21,69.154.165.102,Iran,33.1443,57.177,FTP,xss,81,38.37,19,46658,1,Targeted Attacker,82,T1189,Drive-by Compromise,Initial Access,Critical,4,0.46792682926829265,True,4,2.0574041148082296,True,False,False,True,False,True,45,Script Kiddie
2024-01-06 16:28:26,61.169.64.241,Japan,39.8329,136.8845,SMTP,credential_stuffing,48,102.58,9,47795,2,Casual Scanner,38,T1078,Valid Accounts,Defense Evasion,Critical,16,2.093469387755102,False,16,0.46340992469588727,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-29 06:04:59,135.195.254.22,France,42.0282,-1.1172,SSH,sql_injection,122,66.04,2,26118,2,Casual Scanner,40,T1190,Exploit Public-Facing Application,Initial Access,Critical,6,0.5369105691056911,True,6,1.8198090692124103,True,False,True,False,False,True,70,Script Kiddie
2024-01-08 20:19:14,34.134.214.44,Iran,28.9806,55.2363,SSH,brute_force,189,34.46,41,8384,0,Driven Explorer,80,T1110,Brute Force,Credential Access,High,20,0.1813684210526316,False,20,5.32994923857868,True,False,False,True,False,True,25,Script Kiddie
2024-01-18 20:29:55,139.45.151.153,South Korea,34.4762,131.9196,Telnet,credential_stuffing,70,66.05,9,45819,2,Casual Scanner,40,T1078,Valid Accounts,Defense Evasion,Critical,20,0.930281690140845,False,20,1.0439970171513797,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 15:40:34,114.78.93.106,France,47.5861,2.8535,FTP,port_scan,89,58.06,15,5969,0,Driven Explorer,61,T1046,Network Service Discovery,Discovery,Medium,15,0.6451111111111112,False,15,1.5069420927869963,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 18:08:22,243.193.122.77,Brazil,-19.1294,-51.6921,SSH,xss,121,64.44,45,32339,1,Targeted Attacker,88,T1189,Drive-by Compromise,Initial Access,Critical,18,0.5281967213114754,False,18,1.8490220048899757,True,False,False,True,False,True,25,Script Kiddie
2024-01-14 00:23:12,184.188.165.100,Japan,34.134,135.5651,DNS,xss,144,52.73,16,10800,0,Driven Explorer,78,T1189,Drive-by Compromise,Initial Access,High,0,0.3636551724137931,True,0,2.680067001675042,True,False,False,True,False,True,45,Script Kiddie
2024-01-30 09:48:51,73.166.190.137,Germany,48.7955,9.6739,DNS,sql_injection,157,97.01,44,17916,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,9,0.613987341772152,False,9,1.601877359453117,True,False,False,True,False,True,25,Script Kiddie
2024-01-15 07:07:40,126.48.82.5,Netherlands,49.0126,0.9759,HTTP,brute_force,159,54.61,45,40912,1,Targeted Attacker,93,T1110,Brute Force,Credential Access,Critical,7,0.3413125,False,7,2.8591979859737457,True,False,False,True,False,True,25,Script Kiddie
2024-01-15 10:08:45,4.126.55.88,Romania,41.1645,29.6901,Telnet,sql_injection,187,1.48,6,9975,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,10,0.007872340425531916,False,10,75.40322580645162,True,True,False,True,False,True,25,Script Kiddie
2024-01-11 14:50:02,69.198.100.19,Japan,39.1994,143.2325,RDP,xss,21,101.3,10,3772,2,Casual Scanner,19,T1189,Drive-by Compromise,Initial Access,High,14,4.6045454545454545,False,14,0.20527859237536658,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-04 19:53:00,64.188.254.9,USA,34.0121,-92.2975,HTTP,xss,197,85.9,25,29129,1,Targeted Attacker,99,T1189,Drive-by Compromise,Initial Access,Critical,19,0.43383838383838386,False,19,2.2669735327963174,True,False,False,True,False,True,25,Script Kiddie
2024-01-22 23:30:24,187.10.190.240,France,48.9376,2.4251,RDP,directory_traversal,80,112.38,11,41332,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,23,1.3874074074074074,False,23,0.7055918151349445,True,False,False,True,False,False,25,Script Kiddie
2024-01-28 08:56:03,163.111.83.4,Russia,59.0571,106.704,HTTP,sql_injection,171,26.53,8,15564,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,8,0.15424418604651163,False,8,6.211405739193607,True,False,False,True,False,True,25,Script Kiddie
2024-01-26 00:02:37,96.197.22.64,Iran,28.6244,56.5794,HTTP,xss,177,57.29,39,10257,0,Driven Explorer,80,T1189,Drive-by Compromise,Initial Access,High,0,0.32185393258426964,True,0,3.0365414307771488,True,False,False,True,False,True,45,Script Kiddie
2024-01-02 22:48:40,138.202.27.33,Russia,63.3834,103.703,Telnet,port_scan,16,42.98,10,46062,2,Casual Scanner,16,T1046,Network Service Discovery,Discovery,Medium,22,2.5282352941176467,False,22,0.3638017280582083,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-15 18:51:57,92.185.34.65,India,25.4105,81.8485,SSH,xss,188,23.56,45,24857,1,Targeted Attacker,98,T1189,Drive-by Compromise,Initial Access,Critical,18,0.12465608465608465,False,18,7.654723127035831,True,False,False,True,False,True,25,Script Kiddie
2024-01-06 17:12:36,71.222.212.154,France,45.6026,0.1608,DNS,directory_traversal,140,42.05,47,30796,1,Targeted Attacker,91,T1083,File and Directory Discovery,Discovery,High,17,0.2982269503546099,False,17,3.2520325203252036,True,False,False,True,False,True,25,Script Kiddie
2024-01-12 10:16:34,98.187.47.227,USA,32.779,-99.1626,SSH,directory_traversal,117,0.59,41,33258,1,Targeted Attacker,87,T1083,File and Directory Discovery,Discovery,High,10,0.005,False,10,73.58490566037736,True,True,False,True,False,True,25,Script Kiddie
2024-01-18 11:04:42,197.141.39.157,Canada,54.7712,-105.1448,FTP,sql_injection,100,23.19,44,32707,1,Targeted Attacker,85,T1190,Exploit Public-Facing Application,Initial Access,Critical,11,0.2296039603960396,False,11,4.13393964448119,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 15:04:02,28.124.49.26,Netherlands,53.5416,1.3959,SSH,directory_traversal,34,21.85,3,13343,2,Casual Scanner,28,T1083,File and Directory Discovery,Discovery,Medium,15,0.6242857142857143,False,15,1.487964989059081,False,False,True,False,False,True,25,Script Kiddie
